,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality
3354,91,4.111111111111111,10,0.01098901098901099,en,0.2,0.3,0.001442697481252253,0.46506255865097046,0.2633882761001587
3356,97,4.105263157894737,8,0.07216494845360824,en,0.8125,0.7,0.973285973072052,0.5943151116371155,0.07725149393081665
3357,129,6.588235294117647,14,0.03875968992248062,en,-0.09999999999999998,1.0,0.8512592911720276,0.9238820672035217,0.2641105055809021
3358,56,4.7,7,0.05357142857142857,en,0.0,0.0,0.1782335638999939,0.6821072697639465,0.13772797584533691
3360,139,3.8275862068965516,13,0.03597122302158273,en,0.2,0.4,0.08559689670801163,0.6669328808784485,0.29871052503585815
3361,35,5.0,7,0.08571428571428572,en,-0.6999999999999998,0.6666666666666666,0.002954737516120076,0.9507306218147278,0.05168873071670532
3362,68,5.2727272727272725,9,0.04411764705882353,en,0.25,0.3333333333333333,0.0007712714723311365,0.8495897650718689,0.17222356796264648
3363,35,5.0,9,0.02857142857142857,it,0.0,0.0,0.1838747262954712,0.9774596095085144,0.9840869307518005
3369,105,4.888888888888889,10,0.0380952380952381,en,-0.5777777777777778,0.6444444444444445,0.552046537399292,0.5558753609657288,0.13471639156341553
3372,14,2.75,5,0.07142857142857142,en,0.0,0.0,0.001143737812526524,0.6143457293510437,0.04942375421524048
3373,84,4.666666666666667,10,0.047619047619047616,en,-0.2,0.44000000000000006,0.6556769013404846,0.9715291261672974,0.5221617817878723
3378,122,4.857142857142857,10,0.04918032786885246,en,-0.42500000000000004,0.5,0.07692556828260422,0.4485633969306946,0.25442612171173096
3379,133,4.153846153846154,9,0.05263157894736842,en,0.35,0.33333333333333337,0.0020348073448985815,0.8014350533485413,0.14440280199050903
3381,109,5.111111111111111,10,0.045871559633027525,en,0.2875,0.8,0.00690486142411828,0.8863333463668823,0.1555192470550537
3383,103,4.777777777777778,8,0.019417475728155338,en,-0.038888888888888896,0.37222222222222223,0.9904866814613342,0.9309309720993042,0.3615848422050476
3384,69,6.0,10,0.014492753623188406,en,0.0,0.0,0.8641679883003235,0.9132668375968933,0.4085075855255127
3385,11,5.0,7,0.09090909090909091,cs,0.0,0.0,0.0012528982479125261,0.9794348478317261,0.17751812934875488
3387,120,4.260869565217392,11,0.03333333333333333,en,-0.5,1.0,0.39171066880226135,0.053502798080444336,0.0171547532081604
3388,106,4.35,13,0.02830188679245283,en,0.13333333333333333,0.5666666666666667,0.0017348884139209986,0.736556351184845,0.2849157452583313
3389,119,4.454545454545454,12,0.04201680672268908,en,0.5,0.5333333333333333,0.000985562102869153,0.7289636731147766,0.16942048072814941
3391,121,4.5,15,0.04132231404958678,en,0.0,0.1,0.010380840860307217,0.5594543218612671,0.9894375801086426
3392,22,3.6,5,0.045454545454545456,en,0.0,0.0,0.004308837000280619,0.9344898462295532,0.1638004183769226
3393,60,4.545454545454546,11,0.06666666666666667,en,0.46875,0.1,0.592883288860321,0.8910490274429321,0.026614606380462646
3394,140,4.222222222222222,9,0.03571428571428571,en,-0.038095238095238106,0.44523809523809527,0.05070200935006142,0.9598296880722046,0.992904007434845
3395,46,8.2,13,0.06521739130434782,en,0.0,0.0,0.026269661262631416,0.9167087078094482,0.10968148708343506
3396,38,3.3333333333333335,6,0.0,en,0.0,0.0,0.006340879946947098,0.9603903293609619,0.05516904592514038
3402,72,4.214285714285714,7,0.041666666666666664,en,1.0,1.0,0.11469262838363647,0.8509396910667419,0.16264259815216064
3403,128,3.607142857142857,9,0.046875,en,-0.37857142857142856,0.41428571428571426,0.7916136384010315,0.8545905351638794,0.006334781646728516
3406,69,6.0,16,0.10144927536231885,en,0.0,0.0,0.03350246325135231,0.6026503443717957,0.027020633220672607
3407,53,5.0,10,0.07547169811320754,en,-0.7,0.9,0.09882378578186035,0.9101765155792236,0.13563001155853271
3409,136,7.0588235294117645,26,0.08088235294117647,en,-0.18143939393939393,0.49444444444444446,0.475132018327713,0.6414327025413513,0.08336281776428223
3413,121,4.304347826086956,10,0.10743801652892562,en,-0.22499999999999998,0.5,0.9519282579421997,0.948135495185852,0.056790173053741455
3415,85,3.526315789473684,7,0.011764705882352941,en,0.1,0.2,0.015870356932282448,0.897883415222168,0.36580294370651245
3418,138,4.148148148148148,10,0.021739130434782608,en,-0.26666666666666666,0.43333333333333335,0.005133857484906912,0.9698226451873779,0.6941317319869995
3422,130,4.038461538461538,10,0.03076923076923077,en,-0.4375,0.6416666666666666,0.8199722766876221,0.22604721784591675,0.9377385973930359
3423,139,4.6,10,0.06474820143884892,en,-0.17272727272727273,0.5509090909090909,0.7182741165161133,0.9645070433616638,0.30385303497314453
3425,49,4.0,6,0.0,en,-0.2,0.6,0.05914755538105965,0.09154468774795532,0.09093040227890015
3428,41,4.25,8,0.0975609756097561,en,1.0,0.3,0.0007513797027058899,0.8413596153259277,0.0343167781829834
3430,112,7.071428571428571,21,0.125,en,-1.0,1.0,0.11830644309520721,0.8876217603683472,0.18125557899475098
3431,59,5.666666666666667,14,0.03389830508474576,en,0.25,0.25,0.0024728914722800255,0.8625068664550781,0.1292622685432434
3433,47,4.333333333333333,7,0.0425531914893617,en,-0.246875,0.45,0.9486963152885437,0.06942248344421387,0.08686530590057373
3434,139,4.346153846153846,7,0.014388489208633094,en,0.0,0.08333333333333334,0.18258237838745117,0.07059752941131592,0.2315768003463745
3437,143,4.538461538461538,11,0.03496503496503497,en,0.2875,0.475,0.009579342789947987,0.6183738112449646,0.004918813705444336
3438,118,4.666666666666667,9,0.01694915254237288,en,-0.11011904761904763,0.6785714285714285,0.9221121072769165,0.9761365652084351,0.5307778120040894
3441,74,4.769230769230769,9,0.10810810810810811,en,-0.175,0.95,0.000747405574657023,0.7691903114318848,0.14866095781326294
3445,102,4.421052631578948,15,0.10784313725490197,en,-0.1,0.0,0.11731305718421936,0.6222305297851562,0.2575885057449341
3446,80,4.4,10,0.05,en,0.0,1.0,0.00227175559848547,0.2750151753425598,0.0729910135269165
3449,59,3.6153846153846154,9,0.0847457627118644,en,-0.06666666666666665,0.43333333333333335,0.3157203793525696,0.4732688069343567,0.004227697849273682
3450,119,3.8,9,0.008403361344537815,en,0.25,0.8833333333333333,0.24642130732536316,0.6642611026763916,0.14382940530776978
3452,46,3.7,8,0.043478260869565216,en,0.0,0.0,0.008041897788643837,0.059967219829559326,0.11019474267959595
3453,104,4.0,9,0.038461538461538464,en,0.5,0.5,0.007051077671349049,0.20884114503860474,0.014093637466430664
3456,26,3.5,9,0.0,en,-0.4,0.7,0.02205372229218483,0.971959114074707,0.059431374073028564
3459,39,4.714285714285714,11,0.05128205128205128,en,-0.5,0.875,0.2928006649017334,0.8011031150817871,0.11212664842605591
3461,123,4.590909090909091,10,0.056910569105691054,en,0.0,0.5,0.9546027779579163,0.8242418169975281,0.17388427257537842
3462,55,5.222222222222222,11,0.07272727272727272,en,0.0,1.0,0.002386024221777916,0.8139881491661072,0.3118295669555664
3463,133,4.583333333333333,9,0.045112781954887216,en,0.0,0.0,0.0026789922267198563,0.8985907435417175,0.4563556909561157
3464,131,4.28,10,0.030534351145038167,en,0.125,0.325,0.005673826206475496,0.11322438716888428,0.0810321569442749
3465,124,6.352941176470588,15,0.056451612903225805,en,-0.6166666666666666,0.6666666666666666,0.9941624999046326,0.5583187341690063,0.1772148609161377
3468,135,4.666666666666667,14,0.05925925925925926,en,0.0,0.0,0.3007468283176422,0.9484929442405701,0.06822431087493896
3470,43,4.5,7,0.06976744186046512,en,-0.5,1.0,0.04484381899237633,0.8315461277961731,0.09782290458679199
3473,70,4.916666666666667,10,0.014285714285714285,en,0.04999999999999999,0.55,0.9742368459701538,0.8741908073425293,0.09929287433624268
3475,109,3.782608695652174,7,0.045871559633027525,en,-0.34375,0.75,0.44151604175567627,0.9103905558586121,0.5993759036064148
3476,102,3.6818181818181817,8,0.049019607843137254,en,0.29375,0.6875,0.000746777979657054,0.20694690942764282,0.12842804193496704
3477,104,5.176470588235294,13,0.038461538461538464,en,-0.10714285714285715,0.7678571428571428,0.005829602479934692,0.8541938066482544,0.005457818508148193
3480,60,4.083333333333333,14,0.03333333333333333,en,0.0,0.0,0.06096808612346649,0.8405185341835022,0.013090550899505615
3481,27,3.6666666666666665,5,0.14814814814814814,en,0.0,0.0,0.0019001231994479895,0.8866845965385437,0.017193317413330078
3482,82,3.611111111111111,7,0.024390243902439025,en,0.125,0.55,0.010121502913534641,0.9472910761833191,0.30232858657836914
3483,70,3.7333333333333334,11,0.05714285714285714,en,0.0,0.0,0.01664102077484131,0.9158219695091248,0.055184781551361084
3484,102,4.15,10,0.0196078431372549,en,-0.45,0.6444444444444445,0.9052777886390686,0.1375378966331482,0.16994017362594604
3486,113,5.0,13,0.02654867256637168,en,-0.15,0.175,0.0007744228933006525,0.056257426738739014,0.8266251087188721
3487,84,5.071428571428571,23,0.03571428571428571,en,-0.15000000000000002,0.8,0.020596042275428772,0.8750821352005005,0.08186846971511841
3488,115,4.043478260869565,8,0.06956521739130435,en,0.4,0.225,0.002156643895432353,0.29068833589553833,0.026479601860046387
3494,70,4.916666666666667,15,0.05714285714285714,en,-0.8,0.8,0.9606163501739502,0.0636475682258606,0.8558967113494873
3498,101,5.0,13,0.04950495049504951,en,0.0,0.0,0.0014742088969796896,0.43089306354522705,0.2898615598678589
3500,72,4.615384615384615,13,0.013888888888888888,en,0.13333333333333333,0.3,0.0010790897067636251,0.9617450833320618,0.9923938512802124
3501,113,5.705882352941177,14,0.05309734513274336,en,-0.5,1.0,0.01975827105343342,0.9544408321380615,0.9199692606925964
3502,124,4.681818181818182,10,0.024193548387096774,en,-0.033333333333333326,0.4666666666666666,0.006341135129332542,0.7044937610626221,0.10454374551773071
3503,95,5.857142857142857,9,0.11578947368421053,en,-1.0,1.0,0.006901634391397238,0.8988685607910156,0.19250637292861938
3505,79,3.6470588235294117,11,0.02531645569620253,en,0.5,0.7,0.003354884684085846,0.08955252170562744,0.12774056196212769
3506,63,6.111111111111111,10,0.047619047619047616,en,0.0,0.0,0.010144173167645931,0.8312228322029114,0.20150506496429443
3508,54,4.0,8,0.05555555555555555,no,0.5,0.5,0.4481990933418274,0.08225119113922119,0.3309568762779236
3509,30,6.75,13,0.0,en,0.45,0.95,0.04676668345928192,0.11933737993240356,0.16202521324157715
3513,139,4.0,7,0.014388489208633094,en,-0.7374999999999998,0.7833333333333333,0.7648662328720093,0.09506773948669434,0.004256188869476318
3514,123,4.125,11,0.056910569105691054,en,0.024999999999999994,0.55,0.005989754106849432,0.7517958879470825,0.14989209175109863
3517,117,5.9411764705882355,11,0.042735042735042736,en,0.625,0.5,0.0009384191362187266,0.2999458909034729,0.0825391411781311
3518,141,4.2592592592592595,16,0.02127659574468085,en,-0.08750000000000002,0.7,0.9840285181999207,0.7527163028717041,0.056871116161346436
3519,99,4.2631578947368425,7,0.030303030303030304,en,-0.12121212121212122,0.38484848484848483,0.8362856507301331,0.6996275186538696,0.0335506796836853
3522,69,6.0,14,0.13043478260869565,en,-0.4,0.6,0.5444052815437317,0.7608389258384705,0.005409598350524902
3523,25,4.2,6,0.04,en,0.0,0.0,0.11728280037641525,0.06816500425338745,0.14038294553756714
3526,26,4.4,5,0.038461538461538464,en,0.0,0.0,0.0009478465653955936,0.10309839248657227,0.1222524642944336
3527,51,4.2,10,0.09803921568627451,en,-0.5,1.0,0.027253612875938416,0.9801352620124817,0.013721644878387451
3529,67,4.666666666666667,8,0.04477611940298507,en,0.06666666666666667,0.5,0.0008466310100629926,0.8560158014297485,0.05700409412384033
3530,66,4.583333333333333,9,0.045454545454545456,en,0.0,0.0,0.2200745940208435,0.9788195490837097,0.9814093112945557
3532,61,3.769230769230769,8,0.01639344262295082,en,0.39285714285714285,0.5178571428571428,0.3211711347103119,0.23065418004989624,0.014946401119232178
3533,60,3.6923076923076925,6,0.0,en,0.5,0.8888888888888888,0.0016292808577418327,0.9824348092079163,0.8556270003318787
3535,108,6.785714285714286,17,0.046296296296296294,en,-0.15,0.15000000000000002,0.08437612652778625,0.9156221747398376,0.2371956706047058
3536,34,4.833333333333333,9,0.08823529411764706,en,-0.775,0.95,0.1107177734375,0.6802363395690918,0.1310746669769287
3539,117,3.9166666666666665,11,0.05128205128205128,en,-0.3,0.2,0.0014487712178379297,0.7595987915992737,0.38813644647598267
3542,39,4.0,6,0.10256410256410256,en,-0.16666666666666666,0.43333333333333335,0.05268050357699394,0.22349905967712402,0.10770052671432495
3543,113,3.75,9,0.04424778761061947,en,0.0,0.0,0.0010826915968209505,0.5041271448135376,0.11567378044128418
3544,68,3.9285714285714284,7,0.014705882352941176,en,-0.1,0.0,0.0032297444995492697,0.9430049657821655,0.1363126039505005
3545,128,3.7777777777777777,7,0.015625,en,0.0,0.0,0.08584713190793991,0.2463010549545288,0.1815253496170044
3546,63,3.923076923076923,7,0.015873015873015872,en,0.0,0.0,0.28506770730018616,0.7709311246871948,0.043479204177856445
3548,70,6.888888888888889,20,0.11428571428571428,cy,0.0,0.0,0.06545323133468628,0.41976743936538696,0.04096710681915283
3549,89,3.736842105263158,7,0.0,en,-0.25,1.0,0.0009770469041541219,0.776298999786377,0.438343346118927
3553,70,4.071428571428571,8,0.02857142857142857,en,0.2,0.2,0.024688145145773888,0.5901010632514954,0.15400183200836182
3554,83,3.6666666666666665,9,0.0,en,0.0,0.0,0.002235276857391,0.9692825078964233,0.06740200519561768
3556,134,6.105263157894737,13,0.05223880597014925,en,0.3375,0.2625,0.0006877512787468731,0.9519228935241699,0.4034409523010254
3559,49,3.5454545454545454,6,0.02040816326530612,en,0.2681818181818182,0.42727272727272725,0.0011721417540684342,0.9590715169906616,0.9802488684654236
3560,16,4.666666666666667,7,0.0625,en,0.0,0.0,0.13787542283535004,0.34911471605300903,0.18485021591186523
3561,139,4.0,11,0.02158273381294964,en,0.3,0.4125,0.009679613634943962,0.3011394739151001,0.07074141502380371
3563,70,4.071428571428571,7,0.0,en,0.5,0.5,0.0018880724674090743,0.8793234825134277,0.04025202989578247
3564,39,4.714285714285714,11,0.02564102564102564,en,0.0,0.0,0.5589072108268738,0.6856133937835693,0.18663150072097778
3569,95,4.052631578947368,9,0.042105263157894736,en,0.0,0.0,0.009574435651302338,0.13529527187347412,0.10360336303710938
3570,81,4.857142857142857,12,0.07407407407407407,en,-1.0,1.0,0.010118301957845688,0.8831210732460022,0.008551418781280518
3571,138,4.346153846153846,8,0.014492753623188406,en,-0.2878787878787879,0.7348484848484849,0.027618084102869034,0.888667106628418,0.4077755808830261
3574,66,7.375,15,0.09090909090909091,en,0.8,0.75,0.0015801363624632359,0.6044918298721313,0.30065691471099854
3575,41,4.25,8,0.0975609756097561,en,-0.4,0.6,0.07672390341758728,0.07446479797363281,0.02852332592010498
3577,66,6.444444444444445,13,0.015151515151515152,en,0.21666666666666673,0.5333333333333333,0.0006297477521002293,0.7829558253288269,0.04355978965759277
3580,110,5.9375,12,0.07272727272727272,en,0.0,0.0,0.03307543694972992,0.9538431763648987,0.3011819124221802
3581,74,4.0,9,0.05405405405405406,en,0.2,0.5,0.0008890950703062117,0.7816522717475891,0.04641532897949219
3582,45,4.111111111111111,8,0.1111111111111111,en,0.0,0.0,0.07233311235904694,0.44884175062179565,0.16751497983932495
3583,133,4.826086956521739,10,0.06015037593984962,en,0.4444444444444444,0.8888888888888888,0.008357970975339413,0.9493367075920105,0.34565311670303345
3585,41,6.0,9,0.024390243902439025,nl,-0.5,0.875,0.9336476922035217,0.7798244953155518,0.035161733627319336
3586,138,4.148148148148148,9,0.036231884057971016,en,-0.4214285714285714,0.6035714285714285,0.9979198575019836,0.10095536708831787,0.19975876808166504
3587,77,4.923076923076923,9,0.06493506493506493,en,0.0,0.0,0.0036733972374349833,0.9271559119224548,0.0489121675491333
3592,110,3.625,9,0.03636363636363636,en,-0.18229166666666669,0.2708333333333333,0.0027575488202273846,0.9363842010498047,0.48886847496032715
3593,107,4.4,14,0.06542056074766354,en,-0.3499999999999999,0.36666666666666664,0.0013374239206314087,0.8445184826850891,0.19266623258590698
3594,131,4.076923076923077,9,0.007633587786259542,en,-0.05714285714285716,0.5678571428571428,0.9929684996604919,0.061499834060668945,0.030968189239501953
3596,80,4.0625,10,0.025,en,0.0,0.5,0.003443807130679488,0.334298312664032,0.17848461866378784
3601,121,5.1,10,0.049586776859504134,en,0.45,0.875,0.0005895469803363085,0.572536289691925,0.3523997664451599
3604,88,4.5625,14,0.056818181818181816,en,-0.6,0.7,0.0010642345296218991,0.7637929320335388,0.1299762725830078
3608,142,4.72,10,0.07746478873239436,en,-0.45249999999999996,0.8708333333333332,0.007015431299805641,0.9296550154685974,0.26593881845474243
3610,133,4.826086956521739,12,0.03759398496240601,en,-0.6,0.9,0.0008789870189502835,0.9290608167648315,0.4807322025299072
3611,34,4.0,12,0.058823529411764705,en,-0.8,0.9,0.5595386028289795,0.9673576354980469,0.00972825288772583
3614,24,4.0,10,0.041666666666666664,en,0.0,0.0,0.015417219139635563,0.5300782918930054,0.15197992324829102
3615,39,3.4444444444444446,8,0.0,en,0.0,0.0,0.06531959027051926,0.9669548273086548,0.04243844747543335
3616,68,4.3076923076923075,9,0.029411764705882353,en,0.125,0.16666666666666666,0.0023580840788781643,0.6077468991279602,0.09776252508163452
3617,70,4.461538461538462,16,0.02857142857142857,en,0.0,0.0,0.07472092658281326,0.8459371328353882,0.024926483631134033
3618,97,4.764705882352941,9,0.09278350515463918,en,0.06666666666666667,0.5666666666666667,0.0007445875671692193,0.6914033889770508,0.33271586894989014
3619,44,4.625,9,0.022727272727272728,en,0.1,0.65,0.002290034666657448,0.46093088388442993,0.023095786571502686
3622,77,6.090909090909091,15,0.05194805194805195,en,0.125,0.75,0.009271034970879555,0.6758436560630798,0.17771321535110474
3624,132,5.045454545454546,9,0.015151515151515152,en,0.3,0.6,0.0014894746709614992,0.22953402996063232,0.974908173084259
3627,141,5.173913043478261,10,0.0425531914893617,en,-0.6,0.95,0.04020875692367554,0.7285472750663757,0.16148829460144043
3630,11,2.0,3,0.0,en,0.0,0.0,0.0020876144990324974,0.8972838521003723,0.06399047374725342
3631,134,4.869565217391305,14,0.029850746268656716,en,-0.2916666666666667,0.5,0.06373217701911926,0.46941977739334106,0.19257545471191406
3632,131,4.5,10,0.03816793893129771,en,0.0,0.23333333333333334,0.00448856595903635,0.5161566138267517,0.15137767791748047
3634,118,4.409090909090909,11,0.06779661016949153,en,0.0,0.5,0.9714415669441223,0.7962002158164978,0.15067732334136963
3635,124,6.352941176470588,13,0.07258064516129033,en,-0.08333333333333333,0.5666666666666667,0.006577131804078817,0.7187311053276062,0.20686501264572144
3636,90,5.5,9,0.14444444444444443,en,0.7,0.6000000000000001,0.0006998798344284296,0.6233504414558411,0.09020155668258667
3637,49,4.555555555555555,13,0.0,en,0.0,0.0,0.0016533335437998176,0.9696121215820312,0.4447650909423828
3638,121,4.304347826086956,15,0.04132231404958678,en,-1.0,1.0,0.0017558742547407746,0.6779128313064575,0.26230472326278687
3640,95,4.052631578947368,10,0.042105263157894736,en,0.0,0.5555555555555555,0.4766177535057068,0.8045493960380554,0.04567265510559082
3643,110,5.529411764705882,10,0.02727272727272727,en,-0.5,0.8333333333333334,0.25081774592399597,0.4063275456428528,0.17858147621154785
3645,97,6.0,10,0.041237113402061855,en,0.2,0.45,0.006572569254785776,0.4339989423751831,0.12505322694778442
3647,140,5.409090909090909,11,0.07857142857142857,en,1.0,1.0,0.005675760563462973,0.8501503467559814,0.24471807479858398
3650,76,5.416666666666667,14,0.10526315789473684,en,0.125,0.9,0.9891875386238098,0.8066200613975525,0.008007526397705078
3651,99,6.142857142857143,12,0.030303030303030304,en,0.0,0.0,0.016399741172790527,0.8233017325401306,0.6833302974700928
3652,100,4.611111111111111,9,0.04,en,0.485,0.85,0.0024389426689594984,0.7010592222213745,0.1328188180923462
3654,44,4.0,6,0.09090909090909091,en,0.0,0.0,0.38316330313682556,0.9152208566665649,0.12367546558380127
3655,68,3.6,10,0.0,en,-0.5,1.0,0.0007448174874298275,0.47086912393569946,0.44218218326568604
3660,70,4.461538461538462,7,0.05714285714285714,en,-0.09999999999999998,0.7,0.011996923945844173,0.9280362725257874,0.2926384210586548
3661,46,4.875,9,0.08695652173913043,en,-0.4,0.4,0.4847567081451416,0.3749629259109497,0.006744980812072754
3662,68,4.3076923076923075,10,0.014705882352941176,en,0.0,0.75,0.015022091567516327,0.23603057861328125,0.19575577974319458
3664,128,7.6,17,0.0546875,en,-0.25,0.55,0.00106869509909302,0.8897833824157715,0.43155092000961304
3665,50,4.666666666666667,8,0.06,en,0.0,0.5,0.001684617018327117,0.9540693759918213,0.3353683352470398
3666,138,4.791666666666667,12,0.021739130434782608,en,0.32499999999999996,0.5750000000000001,0.006807634141296148,0.9688613414764404,0.6695367693901062
3667,101,8.272727272727273,45,0.039603960396039604,en,0.0,0.0,0.11056244373321533,0.816073477268219,0.27361226081848145
3669,127,4.12,9,0.015748031496062992,en,0.0,0.0,0.06175021827220917,0.9057515263557434,0.17640340328216553
3670,60,5.1,9,0.08333333333333333,en,0.6,0.5499999999999999,0.975172221660614,0.9410201907157898,0.03544783592224121
3671,127,4.291666666666667,12,0.06299212598425197,en,-0.09999999999999998,0.875,0.061783451586961746,0.2136433720588684,0.11937093734741211
3673,114,3.6,7,0.03508771929824561,en,-0.2,0.7,0.997795820236206,0.1625516414642334,0.13294708728790283
3675,125,4.7272727272727275,14,0.032,en,-0.75,1.0,0.018435372039675713,0.20931142568588257,0.08343261480331421
3677,68,6.666666666666667,14,0.07352941176470588,en,0.0,0.0,0.008804190903902054,0.9144278168678284,0.29899322986602783
3678,58,4.9,11,0.05172413793103448,en,-0.45,0.75,0.0007747108465991914,0.3988388776779175,0.28653842210769653
3679,114,4.75,16,0.043859649122807015,en,-0.3888888888888889,0.8333333333333334,0.1459367573261261,0.2910405397415161,0.05009740591049194
3680,105,4.3,10,0.0,en,0.037500000000000006,0.2875,0.0018941550515592098,0.9863025546073914,0.007663547992706299
3681,38,3.875,7,0.02631578947368421,en,0.8,1.0,0.0010620245011523366,0.9723727107048035,0.2689054012298584
3684,49,5.25,9,0.08163265306122448,en,0.1,0.3,0.9185823798179626,0.9394429922103882,0.19927716255187988
3685,121,5.1,11,0.03305785123966942,en,0.03958333333333333,0.55625,0.029238633811473846,0.4106791019439697,0.34350043535232544
3686,127,4.12,14,0.03937007874015748,en,0.0,0.625,0.0006679447251372039,0.4572071433067322,0.33795440196990967
3688,63,3.923076923076923,9,0.0,en,0.0,0.0,0.8070023655891418,0.7013208866119385,0.1384493112564087
3692,131,3.4,9,0.007633587786259542,en,0.16666666666666666,0.5,0.6349470615386963,0.04539299011230469,0.009649217128753662
3694,26,5.75,9,0.038461538461538464,nl,0.0,0.0,0.025373786687850952,0.8040882349014282,0.05753505229949951
3695,47,5.857142857142857,9,0.06382978723404255,en,0.35625,0.525,0.0015897335251793265,0.90434730052948,0.13403069972991943
3697,135,4.913043478260869,11,0.05925925925925926,en,0.4666666666666666,0.9833333333333334,0.010675692930817604,0.8155046701431274,0.11741995811462402
3698,88,4.933333333333334,8,0.045454545454545456,en,-0.6944444444444444,0.9166666666666667,0.7409362196922302,0.35193371772766113,0.010343432426452637
3699,73,3.933333333333333,7,0.0410958904109589,en,0.0,0.0,0.2581847906112671,0.05853956937789917,0.14370781183242798
3700,79,5.666666666666667,9,0.0759493670886076,en,0.5625,0.75,0.001480007660575211,0.8884025812149048,0.11221194267272949
3705,135,4.666666666666667,14,0.044444444444444446,en,-0.5333333333333333,0.5666666666666668,0.899646520614624,0.4944457411766052,0.07856738567352295
3706,45,3.6,5,0.044444444444444446,en,0.0,0.0,0.9632100462913513,0.256209135055542,0.013438045978546143
3708,45,3.1818181818181817,7,0.06666666666666667,en,-0.06666666666666665,0.6,0.920724630355835,0.2731560468673706,0.01894831657409668
3710,35,3.5,5,0.08571428571428572,en,0.0,0.0,0.0033899168483912945,0.7541848421096802,0.1651330590248108
3711,104,4.833333333333333,10,0.038461538461538464,en,0.05555555555555555,0.4444444444444444,0.3679333031177521,0.08818745613098145,0.2463122010231018
3712,127,5.095238095238095,13,0.05511811023622047,en,0.0,0.0,0.42171597480773926,0.748206615447998,0.41476958990097046
3713,94,4.0,14,0.06382978723404255,en,-0.021527777777777795,0.5805555555555556,0.006131358910351992,0.8604598641395569,0.030001938343048096
3714,25,3.3333333333333335,5,0.04,de,0.5,1.0,0.0008934702491387725,0.2306981086730957,0.048787474632263184
3718,144,4.37037037037037,9,0.034722222222222224,en,0.07500000000000001,0.525,0.07344524562358856,0.13561511039733887,0.10313498973846436
3719,56,7.142857142857143,21,0.03571428571428571,en,0.5,1.0,0.09434335678815842,0.842495858669281,0.030634582042694092
3723,66,4.583333333333333,10,0.015151515151515152,en,-0.08333333333333333,0.4166666666666667,0.001784260617569089,0.6131238341331482,0.01927429437637329
3729,132,6.764705882352941,13,0.07575757575757576,en,0.0,0.0,0.0025260120164602995,0.8136439323425293,0.22030407190322876
3730,62,5.3,13,0.03225806451612903,en,0.0,0.0,0.78959721326828,0.76240473985672,0.29927510023117065
3733,35,4.142857142857143,7,0.05714285714285714,en,0.0,0.0,0.0024216221645474434,0.8388001322746277,0.06189543008804321
3734,73,3.625,9,0.0273972602739726,en,-0.25,1.0,0.003101730952039361,0.44460368156433105,0.6167541742324829
3735,132,5.0,14,0.06060606060606061,en,-0.7333333333333334,0.7333333333333334,0.33757421374320984,0.9166269898414612,0.019528985023498535
3736,90,4.055555555555555,10,0.022222222222222223,en,-0.35,0.1,0.0010519109200686216,0.7644502520561218,0.5515183210372925
3737,131,5.285714285714286,10,0.04580152671755725,en,0.0,0.0,0.0008188289357349277,0.9308730363845825,0.29264354705810547
3738,101,3.857142857142857,7,0.019801980198019802,en,-0.4,0.7,0.2593148350715637,0.26893144845962524,0.18276846408843994
3739,98,4.823529411764706,12,0.030612244897959183,en,0.6,1.0,0.0009896877454593778,0.8569751381874084,0.1936953067779541
3740,60,4.545454545454546,10,0.06666666666666667,en,0.35000000000000003,0.625,0.013834640383720398,0.47467494010925293,0.009619057178497314
3741,47,3.8,8,0.02127659574468085,en,-1.0,1.0,0.004679345525801182,0.9836660623550415,0.854571521282196
3743,13,6.0,11,0.0,nl,0.0,0.0,0.0034648538567125797,0.780798614025116,0.061037540435791016
3746,77,5.0,10,0.06493506493506493,en,0.0,0.0,0.002304638270288706,0.6743423342704773,0.1986713409423828
3748,127,4.521739130434782,11,0.023622047244094488,en,0.07500000000000001,0.55,0.04825930297374725,0.17569464445114136,0.11776018142700195
3750,76,4.923076923076923,13,0.039473684210526314,en,0.0,0.0,0.009720467031002045,0.807658314704895,0.30375707149505615
3751,135,4.666666666666667,11,0.044444444444444446,en,0.25,1.0,0.0008139279671013355,0.20832210779190063,0.19292664527893066
3752,75,3.4705882352941178,7,0.0,en,-0.15555555555555559,0.2888888888888889,0.00534429494291544,0.9642326235771179,0.13685405254364014
3753,130,4.24,10,0.03076923076923077,en,-0.625,0.65,0.06725709140300751,0.054053544998168945,0.2595122456550598
3755,121,5.722222222222222,12,0.09917355371900827,en,-0.255859375,0.7833333333333333,0.9978189468383789,0.8476333618164062,0.022886335849761963
3756,70,5.454545454545454,12,0.05714285714285714,en,0.0,0.4,0.0009125046199187636,0.6902614235877991,0.14035797119140625
3757,138,5.318181818181818,10,0.043478260869565216,en,0.2875,0.8,0.0007302043959498405,0.8259838223457336,0.6105414032936096
3761,137,4.75,7,0.029197080291970802,en,-0.08,0.36,0.002399484859779477,0.9799069166183472,0.9869250059127808
3762,142,7.411764705882353,18,0.04929577464788732,en,0.55,0.6,0.0007612314657308161,0.6113032102584839,0.42829763889312744
3764,96,4.705882352941177,10,0.020833333333333332,en,0.0,0.0,0.010259699076414108,0.6691107153892517,0.05257457494735718
